5457	0	0.000000
5457	8	0.000000
5457	56	0.000000
530	0	0.000000
530	8	0.000000
530	56	0.000000
1979	0	1.850000
1979	8	0.000000
1979	56	0.000000
3198	0	0.000000
3198	8	0.000000
3198	56	0.000000
4165	0	0.000000
4165	8	0.000000
4165	56	0.000000
9334	0	0.000000
9334	8	0.000000
9334	56	0.000000
1749	0	0.000000
1749	8	0.000000
1749	56	0.000000
7689	0	9076.400000
7689	8	0.000000
7689	56	0.000000
8395	0	0.000000
8395	8	0.000000
8395	56	0.000000
8994	0	9222.900000
8994	8	5541.900000
8994	56	0.000000
9119	0	0.000000
9119	8	0.000000
9119	56	0.000000
2917	0	0.000000
2917	8	0.000000
2917	56	0.000000
6739	0	9185.750000
6739	8	0.000000
6739	56	0.000000
14	0	7824.000000
14	8	0.000000
14	56	0.000000
4012	0	0.000000
4012	8	9178.800000
4012	56	0.000000
7695	0	0.000000
7695	8	0.000000
7695	56	0.000000
5828	0	0.000000
5828	8	0.000000
5828	56	0.000000
1353	0	0.000000
1353	8	0.000000
1353	56	0.000000
1992	0	0.000000
1992	8	0.000000
1992	56	0.000000
3395	0	0.000000
3395	8	0.000000
3395	56	0.000000
1554	0	0.000000
1554	8	0.000000
1554	56	3.850000
9039	0	0.000000
9039	8	0.000000
9039	56	0.000000
8606	0	0.000000
8606	8	8772.150000
8606	56	0.000000
1014	0	0.000000
1014	8	0.000000
1014	56	0.000000
3977	0	1.050000
3977	8	0.000000
3977	56	0.000000
281	0	0.000000
281	8	0.000000
281	56	0.000000
924	0	0.000000
924	8	0.000000
924	56	0.000000
4353	0	3.600000
4353	8	0.000000
4353	56	0.000000
6454	0	0.000000
6454	8	0.000000
6454	56	0.000000
1088	0	6503.100000
1088	8	0.000000
1088	56	0.000000
3067	0	0.000000
3067	8	0.000000
3067	56	0.000000
6123	0	0.000000
6123	8	0.000000
6123	56	0.000000
2105	0	1.950000
2105	8	0.000000
2105	56	0.000000
9103	0	3246.050000
9103	8	0.000000
9103	56	0.000000
3870	0	0.000000
3870	8	0.000000
3870	56	0.000000
4780	0	0.000000
4780	8	0.000000
4780	56	0.000000
6958	0	0.000000
6958	8	0.000000
6958	56	0.000000
3399	0	0.000000
3399	8	0.000000
3399	56	0.000000
2939	0	0.000000
2939	8	0.000000
2939	56	0.000000
9846	0	0.000000
9846	8	0.000000
9846	56	0.000000
742	0	0.000000
742	8	0.000000
742	56	0.000000
4559	0	6470.500000
4559	8	4149.500000
4559	56	0.000000
221	0	0.000000
221	8	4165.500000
221	56	0.000000
1370	0	2.600000
1370	8	0.000000
1370	56	2.950000
6702	0	9219.600000
6702	8	0.000000
6702	56	6922.150000
9737	0	0.000000
9737	8	0.000000
9737	56	9223.350000
7031	0	0.000000
7031	8	0.000000
7031	56	8765.850000
8689	0	0.000000
8689	8	0.000000
8689	56	0.000000
5214	0	3240.950000
5214	8	929.300000
5214	56	416.750000
4042	0	0.000000
4042	8	0.000000
4042	56	0.000000
7112	0	0.000000
7112	8	0.000000
7112	56	0.000000
9436	0	11.150000
9436	8	0.000000
9436	56	0.000000
5114	0	25.600000
5114	8	17.850000
5114	56	3603.050000
3249	0	0.000000
3249	8	0.000000
3249	56	0.000000
9976	0	2.600000
9976	8	0.000000
9976	56	0.000000
3919	0	2.250000
3919	8	0.000000
3919	56	0.000000
5764	0	0.000000
5764	8	0.000000
5764	56	0.000000
8051	0	0.000000
8051	8	0.000000
8051	56	0.000000
6029	0	0.000000
6029	8	0.000000
6029	56	0.000000
5584	0	0.000000
5584	8	0.000000
5584	56	0.000000
4498	0	0.000000
4498	8	0.000000
4498	56	900.050000
3292	0	0.000000
3292	8	6467.000000
3292	56	0.000000
3016	0	0.000000
3016	8	0.000000
3016	56	4.600000
3111	0	0.000000
3111	8	0.000000
3111	56	0.000000
8903	0	0.000000
8903	8	0.000000
8903	56	0.000000
4754	0	0.000000
4754	8	0.000000
4754	56	6472.150000
1228	0	9165.300000
1228	8	0.000000
1228	56	8315.050000
9054	0	1.100000
9054	8	0.000000
9054	56	0.000000
9584	0	0.000000
9584	8	9214.450000
9584	56	2309.000000
3044	0	0.000000
3044	8	5.150000
3044	56	3.300000
6305	0	1.800000
6305	8	0.000000
6305	56	0.000000
1648	0	3.800000
1648	8	0.000000
1648	56	0.000000
3373	0	0.000000
3373	8	0.000000
3373	56	0.000000
2225	0	4.950000
2225	8	0.000000
2225	56	0.000000
6558	0	0.000000
6558	8	0.000000
6558	56	4602.950000
239	0	8773.400000
239	8	2310.750000
239	56	0.000000
5274	0	0.000000
5274	8	0.000000
5274	56	0.000000
7155	0	9185.400000
7155	8	0.000000
7155	56	0.000000
9324	0	0.000000
9324	8	0.000000
9324	56	0.000000
8115	0	9159.700000
8115	8	7846.850000
8115	56	9202.250000
645	0	0.000000
645	8	0.000000
645	56	0.000000
3554	0	6.250000
3554	8	1.950000
3554	56	0.000000
3020	0	3.250000
3020	8	0.000000
3020	56	0.000000
8389	0	0.000000
8389	8	0.000000
8389	56	0.000000
8388	0	0.000000
8388	8	0.000000
8388	56	0.000000
5332	0	0.000000
5332	8	0.000000
5332	56	2.400000
6420	0	0.000000
6420	8	0.000000
6420	56	0.000000
4418	0	0.000000
4418	8	0.000000
4418	56	1.750000
3178	0	0.000000
3178	8	0.000000
3178	56	0.000000
6726	0	0.000000
6726	8	0.000000
6726	56	0.000000
9741	0	9075.000000
9741	8	0.000000
9741	56	0.000000
9009	0	8307.150000
9009	8	0.000000
9009	56	6.800000
6526	0	1.550000
6526	8	0.000000
6526	56	0.000000
9508	0	0.000000
9508	8	0.000000
9508	56	1.450000
9502	0	0.000000
9502	8	0.000000
9502	56	0.000000
433	0	6938.050000
433	8	0.000000
433	56	2.000000
1681	0	0.000000
1681	8	0.000000
1681	56	0.000000
6978	0	9230.850000
6978	8	0.000000
6978	56	4628.100000
5356	0	0.000000
5356	8	0.000000
5356	56	0.000000
9996	0	0.000000
9996	8	0.000000
9996	56	0.000000
7307	0	0.000000
7307	8	0.000000
7307	56	8322.950000
3047	0	0.000000
3047	8	0.000000
3047	56	0.000000
2481	0	0.000000
2481	8	0.000000
2481	56	0.000000
6312	0	21.450000
6312	8	0.000000
6312	56	0.000000
2237	0	1400.950000
2237	8	0.000000
2237	56	0.000000
3296	0	936.250000
3296	8	1867.250000
3296	56	0.000000
8023	0	0.000000
8023	8	0.000000
8023	56	0.000000
9588	0	0.000000
9588	8	0.000000
9588	56	0.000000
1835	0	10.600000
1835	8	9.150000
1835	56	14.900000
7309	0	6933.500000
7309	8	3709.650000
7309	56	0.000000
4770	0	0.000000
4770	8	0.000000
4770	56	0.000000
9405	0	4.450000
9405	8	0.000000
9405	56	5.350000
1303	0	2.700000
1303	8	0.000000
1303	56	5.950000
6353	0	8757.600000
6353	8	0.000000
6353	56	0.000000
688	0	9221.650000
688	8	0.000000
688	56	0.000000
4500	0	1.100000
4500	8	0.000000
4500	56	1.450000
8037	0	1.150000
8037	8	0.000000
8037	56	0.000000
9842	0	0.000000
9842	8	0.000000
9842	56	0.000000
4981	0	13.500000
4981	8	4.150000
4981	56	0.000000
7679	0	0.000000
7679	8	0.000000
7679	56	0.000000
7475	0	4173.400000
7475	8	0.000000
7475	56	0.000000
4519	0	0.000000
4519	8	0.000000
4519	56	0.000000
3278	0	6938.100000
3278	8	0.000000
3278	56	0.000000
9507	0	0.000000
9507	8	0.000000
9507	56	0.000000
6594	0	8759.450000
6594	8	2353.400000
6594	56	1827.650000
3189	0	0.000000
3189	8	0.000000
3189	56	0.000000
8255	0	4.650000
8255	8	3.850000
8255	56	0.000000
2359	0	3.000000
2359	8	1.100000
2359	56	2.500000
5874	0	0.000000
5874	8	0.000000
5874	56	0.000000
4299	0	9210.350000
4299	8	0.000000
4299	56	0.000000
3569	0	0.000000
3569	8	1725.600000
3569	56	0.000000
4362	0	3221.800000
4362	8	0.000000
4362	56	6796.550000
4631	0	4.600000
4631	8	0.000000
4631	56	0.000000
628	0	0.000000
628	8	0.000000
628	56	0.000000
9385	0	0.000000
9385	8	0.000000
9385	56	0.000000
6022	0	945.600000
6022	8	0.000000
6022	56	0.000000
4222	0	1402.750000
4222	8	0.000000
4222	56	1.050000
2077	0	8749.300000
2077	8	0.000000
2077	56	4154.150000
3958	0	0.000000
3958	8	0.000000
3958	56	0.000000
3964	0	0.000000
3964	8	0.000000
3964	56	0.000000
3739	0	442.550000
3739	8	4.350000
3739	56	0.000000
2744	0	0.000000
2744	8	0.000000
2744	56	0.000000
289	0	4629.350000
289	8	0.000000
289	56	0.000000
7141	0	0.000000
7141	8	0.000000
7141	56	0.000000
714	0	0.000000
714	8	0.000000
714	56	0.000000
2069	0	0.000000
2069	8	0.000000
2069	56	0.000000
5130	0	11.450000
5130	8	0.000000
5130	56	8.700000
6741	0	9211.550000
6741	8	0.000000
6741	56	9231.100000
338	0	9061.450000
338	8	9222.150000
338	56	9210.350000
6081	0	1.250000
6081	8	1.100000
6081	56	0.000000
7659	0	0.000000
7659	8	0.000000
7659	56	0.000000
6045	0	1.100000
6045	8	0.000000
6045	56	0.000000
5493	0	498.850000
5493	8	482.100000
5493	56	0.000000
9043	0	0.000000
9043	8	0.000000
9043	56	0.000000
3899	0	0.000000
3899	8	0.000000
3899	56	0.000000
3564	0	0.000000
3564	8	0.000000
3564	56	0.000000
6598	0	0.000000
6598	8	0.000000
6598	56	0.000000
1991	0	7869.500000
1991	8	0.000000
1991	56	0.000000
7137	0	0.000000
7137	8	0.000000
7137	56	0.000000
7231	0	0.000000
7231	8	0.000000
7231	56	0.000000
2810	0	9095.450000
2810	8	0.000000
2810	56	7379.750000
1728	0	0.000000
1728	8	0.000000
1728	56	0.000000
1994	0	0.000000
1994	8	0.000000
1994	56	0.000000
2686	0	15.200000
2686	8	0.000000
2686	56	0.000000
2820	0	0.000000
2820	8	0.000000
2820	56	0.000000
6549	0	0.000000
6549	8	0.000000
6549	56	1358.950000
6013	0	3.350000
6013	8	0.000000
6013	56	0.000000
1761	0	3700.000000
1761	8	0.000000
1761	56	6920.050000
8872	0	2.000000
8872	8	0.000000
8872	56	1.150000
2295	0	1.050000
2295	8	0.000000
2295	56	0.000000
5633	0	4624.150000
5633	8	934.300000
5633	56	5369.000000
4210	0	9212.350000
4210	8	0.000000
4210	56	0.000000
3661	0	0.000000
3661	8	0.000000
3661	56	0.000000
3777	0	2.700000
3777	8	0.000000
3777	56	0.000000
4095	0	1849.900000
4095	8	0.000000
4095	56	0.000000
3156	0	930.500000
3156	8	0.000000
3156	56	0.000000
7352	0	0.000000
7352	8	0.000000
7352	56	2295.800000
4175	0	9172.900000
4175	8	0.000000
4175	56	9193.400000
2787	0	3.100000
2787	8	2.450000
2787	56	3.050000
9781	0	0.000000
9781	8	0.000000
9781	56	0.000000
5955	0	0.000000
5955	8	0.000000
5955	56	0.000000
9702	0	5.900000
9702	8	23.150000
9702	56	0.000000
6705	0	2.550000
6705	8	0.000000
6705	56	0.000000
8112	0	10.600000
8112	8	6.700000
8112	56	0.000000
5395	0	0.000000
5395	8	0.000000
5395	56	0.000000
1334	0	0.000000
1334	8	0.000000
1334	56	0.000000
6565	0	2773.700000
6565	8	0.000000
6565	56	0.000000
3948	0	0.000000
3948	8	0.000000
3948	56	0.000000
4127	0	0.000000
4127	8	0.000000
4127	56	0.000000
7257	0	5084.250000
7257	8	0.000000
7257	56	2295.100000
6200	0	0.000000
6200	8	2.350000
6200	56	12.750000
5623	0	0.000000
5623	8	0.000000
5623	56	466.250000
8969	0	0.000000
8969	8	0.000000
8969	56	0.000000
2404	0	0.000000
2404	8	0.000000
2404	56	0.000000
6306	0	0.000000
6306	8	0.000000
6306	56	1.800000
4804	0	0.000000
4804	8	0.000000
4804	56	1.400000
5869	0	0.000000
5869	8	0.000000
5869	56	0.000000
719	0	0.000000
719	8	0.000000
719	56	0.000000
4750	0	0.000000
4750	8	0.000000
4750	56	0.000000
3160	0	9102.650000
3160	8	9191.500000
3160	56	8753.200000
9397	0	0.000000
9397	8	0.000000
9397	56	0.000000
6678	0	2777.750000
6678	8	0.000000
6678	56	0.000000
7515	0	1402.000000
7515	8	0.000000
7515	56	0.000000
5267	0	0.000000
5267	8	1.000000
5267	56	0.000000
512	0	9094.800000
512	8	0.000000
512	56	8752.750000
73	0	8730.350000
73	8	8759.100000
73	56	7833.200000
9198	0	0.000000
9198	8	2292.100000
9198	56	6.600000
5964	0	0.000000
5964	8	0.000000
5964	56	1387.300000
2610	0	2.000000
2610	8	1.300000
2610	56	0.000000
62	0	0.000000
62	8	0.000000
62	56	0.000000
603	0	5515.300000
603	8	0.000000
603	56	9213.700000
5200	0	8303.100000
5200	8	0.000000
5200	56	0.000000
8022	0	0.000000
8022	8	0.000000
8022	56	0.000000
4575	0	0.000000
4575	8	2.850000
4575	56	0.000000
9351	0	0.000000
9351	8	0.000000
9351	56	0.000000
8491	0	4.200000
8491	8	0.000000
8491	56	0.000000
1933	0	0.000000
1933	8	0.000000
1933	56	0.000000
9901	0	9072.650000
9901	8	7832.800000
9901	56	9232.250000
1870	0	0.000000
1870	8	0.000000
1870	56	0.000000
7151	0	7828.250000
7151	8	0.000000
7151	56	0.000000
5175	0	0.000000
5175	8	0.000000
5175	56	3235.850000
8928	0	0.000000
8928	8	0.000000
8928	56	0.000000
4000	0	0.000000
4000	8	0.000000
4000	56	0.000000
2257	0	0.000000
2257	8	0.000000
2257	56	0.000000
8722	0	0.000000
8722	8	0.000000
8722	56	0.000000
2614	0	0.000000
2614	8	0.000000
2614	56	0.000000
3168	0	0.000000
3168	8	0.000000
3168	56	0.000000
9563	0	0.000000
9563	8	0.000000
9563	56	0.000000
4374	0	0.000000
4374	8	3201.250000
4374	56	0.000000
6745	0	0.000000
6745	8	0.000000
6745	56	0.000000
8212	0	1.500000
8212	8	0.000000
8212	56	2.300000
6413	0	0.000000
6413	8	0.000000
6413	56	0.000000
2556	0	0.000000
2556	8	0.000000
2556	56	0.000000
1018	0	4173.850000
1018	8	0.000000
1018	56	0.000000
4494	0	7855.550000
4494	8	0.000000
4494	56	0.000000
1468	0	2.600000
1468	8	0.000000
1468	56	1.450000
57	0	0.000000
57	8	0.000000
57	56	0.000000
9227	0	0.000000
9227	8	0.000000
9227	56	0.000000
6995	0	0.000000
6995	8	0.000000
6995	56	0.000000
6364	0	0.000000
6364	8	0.000000
6364	56	0.000000
1221	0	8289.750000
1221	8	0.000000
1221	56	5068.550000
198	0	5085.750000
198	8	8287.700000
198	56	0.000000
1937	0	0.000000
1937	8	3701.850000
1937	56	7391.850000
9594	0	0.000000
9594	8	8294.600000
9594	56	9216.350000
2732	0	2328.650000
2732	8	0.000000
2732	56	4.650000
1317	0	0.000000
1317	8	0.000000
1317	56	0.000000
5879	0	0.000000
5879	8	0.000000
5879	56	0.000000
10144	0	0.000000
10144	8	2.550000
10144	56	0.000000
6001	0	0.000000
6001	8	0.000000
6001	56	0.000000
7104	0	1.350000
7104	8	0.000000
7104	56	0.000000
4428	0	8.700000
4428	8	0.000000
4428	56	0.000000
3314	0	0.000000
3314	8	0.000000
3314	56	0.000000
6039	0	0.000000
6039	8	1387.550000
6039	56	1750.900000
3900	0	0.000000
3900	8	1.400000
3900	56	0.000000
7033	0	1.200000
7033	8	0.000000
7033	56	0.000000
8668	0	0.000000
8668	8	0.000000
8668	56	0.000000
4517	0	0.000000
4517	8	1.350000
4517	56	0.000000
7631	0	0.000000
7631	8	0.000000
7631	56	0.000000
7557	0	9177.500000
7557	8	2314.150000
7557	56	5976.700000
650	0	9187.400000
650	8	0.000000
650	56	0.000000
9754	0	0.000000
9754	8	0.000000
9754	56	0.000000
10109	0	0.000000
10109	8	0.000000
10109	56	0.000000
8038	0	0.000000
8038	8	0.000000
8038	56	8750.000000
905	0	8299.500000
905	8	2773.200000
905	56	6443.900000
935	0	2316.850000
935	8	0.000000
935	56	0.000000
8015	0	0.000000
8015	8	0.000000
8015	56	0.000000
3685	0	0.000000
3685	8	0.000000
3685	56	0.000000
9109	0	0.000000
9109	8	0.000000
9109	56	0.000000
10113	0	0.000000
10113	8	0.000000
10113	56	0.000000
443	0	8764.550000
443	8	7383.300000
443	56	5971.550000
6800	0	9058.150000
6800	8	9200.200000
6800	56	9231.200000
7190	0	0.000000
7190	8	0.000000
7190	56	2.500000
7658	0	2.200000
7658	8	0.000000
7658	56	1.050000
1910	0	0.000000
1910	8	0.000000
1910	56	0.000000
125	0	9092.350000
125	8	8769.200000
125	56	5528.400000
3701	0	0.000000
3701	8	0.000000
3701	56	0.000000
5141	0	9069.600000
5141	8	9171.850000
5141	56	8760.550000
299	0	0.000000
299	8	0.000000
299	56	0.000000
7380	0	0.000000
7380	8	0.000000
7380	56	0.000000
589	0	0.000000
589	8	0.000000
589	56	0.000000
2585	0	0.000000
2585	8	0.000000
2585	56	0.000000
5834	0	9063.350000
5834	8	9169.050000
5834	56	9240.550000
1027	0	9080.550000
1027	8	5557.650000
1027	56	0.000000
6738	0	0.000000
6738	8	0.000000
6738	56	0.000000
5402	0	0.000000
5402	8	0.000000
5402	56	0.000000
9867	0	13.700000
9867	8	0.000000
9867	56	0.000000
6124	0	0.000000
6124	8	926.700000
6124	56	22.100000
7115	0	0.000000
7115	8	0.000000
7115	56	0.000000
9176	0	0.000000
9176	8	0.000000
9176	56	0.000000
1996	0	0.000000
1996	8	0.000000
1996	56	0.000000
2788	0	0.000000
2788	8	0.000000
2788	56	0.000000
6084	0	0.000000
6084	8	0.000000
6084	56	0.000000
5276	0	0.000000
5276	8	0.000000
5276	56	0.000000
5128	0	0.000000
5128	8	0.000000
5128	56	0.000000
1015	0	0.000000
1015	8	0.000000
1015	56	0.000000
3019	0	0.000000
3019	8	0.000000
3019	56	0.000000
3108	0	1.000000
3108	8	0.000000
3108	56	0.000000
2321	0	2.150000
2321	8	0.000000
2321	56	0.000000
9573	0	9089.900000
9573	8	0.000000
9573	56	0.000000
2466	0	1.150000
2466	8	1.300000
2466	56	0.000000
4167	0	0.000000
4167	8	1.000000
4167	56	0.000000
7870	0	2315.750000
7870	8	9200.350000
7870	56	9224.150000
8466	0	0.000000
8466	8	0.000000
8466	56	1821.950000
867	0	1.900000
867	8	2.800000
867	56	0.000000
9671	0	3.400000
9671	8	0.000000
9671	56	0.000000
4709	0	0.000000
4709	8	0.000000
4709	56	0.000000
9219	0	0.000000
9219	8	0.000000
9219	56	0.000000
4846	0	9071.950000
4846	8	9200.050000
4846	56	9225.550000
6688	0	0.000000
6688	8	0.000000
6688	56	0.000000
8783	0	0.000000
8783	8	0.000000
8783	56	0.000000
6037	0	0.000000
6037	8	0.000000
6037	56	0.000000
4733	0	0.000000
4733	8	0.000000
4733	56	0.000000
5451	0	6.250000
5451	8	3.900000
5451	56	1.950000
2014	0	3254.900000
2014	8	1799.550000
2014	56	477.700000
682	0	5989.850000
682	8	4617.900000
682	56	0.000000
9994	0	0.000000
9994	8	0.000000
9994	56	0.000000
188	0	0.000000
188	8	0.000000
188	56	0.000000
2516	0	0.000000
2516	8	0.000000
2516	56	0.000000
6637	0	0.000000
6637	8	0.000000
6637	56	0.000000
9531	0	0.000000
9531	8	0.000000
9531	56	0.000000
6146	0	0.000000
6146	8	0.000000
6146	56	0.000000
2260	0	2.100000
2260	8	1.700000
2260	56	0.000000
6692	0	0.000000
6692	8	0.000000
6692	56	0.000000
2490	0	0.000000
2490	8	0.000000
2490	56	0.000000
9098	0	2.300000
9098	8	0.000000
9098	56	0.000000
7780	0	0.000000
7780	8	0.000000
7780	56	0.000000
1606	0	1.250000
1606	8	0.000000
1606	56	0.000000
2782	0	4.150000
2782	8	0.000000
2782	56	0.000000
8823	0	0.000000
8823	8	0.000000
8823	56	0.000000
7909	0	0.000000
7909	8	0.000000
7909	56	2.350000
3517	0	8767.650000
3517	8	2320.500000
3517	56	7856.600000
7170	0	5.950000
7170	8	0.000000
7170	56	0.000000
4542	0	0.000000
4542	8	0.000000
4542	56	0.000000
5734	0	0.000000
5734	8	2.950000
5734	56	0.000000
7921	0	0.000000
7921	8	0.000000
7921	56	0.000000
1752	0	0.000000
1752	8	0.000000
1752	56	0.000000
8177	0	0.000000
8177	8	0.000000
8177	56	0.000000
2749	0	6918.300000
2749	8	0.000000
2749	56	0.000000
6256	0	0.000000
6256	8	0.000000
6256	56	0.000000
5050	0	5229.450000
5050	8	0.000000
5050	56	0.000000
5215	0	930.350000
5215	8	2.000000
5215	56	0.000000
3390	0	0.000000
3390	8	1388.300000
3390	56	0.000000
3602	0	2.900000
3602	8	0.000000
3602	56	0.000000
95	0	9065.000000
95	8	9103.800000
95	56	4152.550000
6546	0	0.000000
6546	8	0.000000
6546	56	0.000000
7715	0	2372.400000
7715	8	1395.350000
7715	56	0.000000
9413	0	0.000000
9413	8	0.000000
9413	56	0.000000
2755	0	0.000000
2755	8	0.000000
2755	56	0.000000
5782	0	1.000000
5782	8	0.000000
5782	56	0.000000
9515	0	0.000000
9515	8	0.000000
9515	56	1.000000
4038	0	0.000000
4038	8	0.000000
4038	56	0.000000
9325	0	4620.150000
9325	8	0.000000
9325	56	0.000000
7503	0	0.000000
7503	8	0.000000
7503	56	0.000000
8380	0	9096.650000
8380	8	8303.100000
8380	56	8765.850000
2530	0	0.000000
2530	8	0.000000
2530	56	0.000000
874	0	0.000000
874	8	0.000000
874	56	0.000000
8426	0	2.450000
8426	8	0.000000
8426	56	0.000000
2172	0	1.300000
2172	8	0.000000
2172	56	0.000000
5327	0	9205.650000
5327	8	0.000000
5327	56	0.000000
9339	0	2.000000
9339	8	0.000000
9339	56	0.000000
1188	0	9130.300000
1188	8	0.000000
1188	56	0.000000
7131	0	0.000000
7131	8	0.000000
7131	56	0.000000
6782	0	0.000000
6782	8	0.000000
6782	56	0.000000
1368	0	0.000000
1368	8	0.000000
1368	56	0.000000
507	0	0.000000
507	8	0.000000
507	56	0.000000
4917	0	0.000000
4917	8	0.000000
4917	56	9237.350000
7796	0	0.000000
7796	8	0.000000
7796	56	0.000000
9363	0	0.000000
9363	8	0.000000
9363	56	0.000000
2641	0	0.000000
2641	8	0.000000
2641	56	0.000000
4176	0	0.000000
4176	8	0.000000
4176	56	0.000000
9521	0	0.000000
9521	8	0.000000
9521	56	0.000000
6171	0	0.000000
6171	8	0.000000
6171	56	0.000000
6335	0	0.000000
6335	8	0.000000
6335	56	0.000000
8058	0	4.200000
8058	8	0.000000
8058	56	0.000000
8328	0	9102.600000
8328	8	5992.950000
8328	56	7862.250000
3996	0	0.000000
3996	8	0.000000
3996	56	0.000000
4181	0	0.000000
4181	8	461.750000
4181	56	3.050000
9959	0	0.000000
9959	8	0.000000
9959	56	0.000000
5804	0	0.000000
5804	8	7864.700000
5804	56	0.000000
2561	0	6.100000
2561	8	0.000000
2561	56	443.800000
492	0	0.000000
492	8	0.000000
492	56	0.000000
9228	0	0.000000
9228	8	0.000000
9228	56	0.000000
1556	0	1.100000
1556	8	0.000000
1556	56	0.000000
3772	0	0.000000
3772	8	0.000000
3772	56	0.000000
1373	0	1.400000
1373	8	0.000000
1373	56	0.000000
989	0	0.000000
989	8	0.000000
989	56	1.100000
5744	0	0.000000
5744	8	0.000000
5744	56	0.000000
6154	0	0.000000
6154	8	0.000000
6154	56	0.000000
9501	0	0.000000
9501	8	0.000000
9501	56	0.000000
4520	0	0.000000
4520	8	0.000000
4520	56	0.000000
40	0	0.000000
40	8	0.000000
40	56	0.000000
1386	0	0.000000
1386	8	0.000000
1386	56	0.000000
822	0	2.150000
822	8	0.000000
822	56	0.000000
3452	0	0.000000
3452	8	0.000000
3452	56	0.000000
1952	0	7.650000
1952	8	0.000000
1952	56	0.000000
5442	0	2.150000
5442	8	1.450000
5442	56	1.000000
9627	0	0.000000
9627	8	0.000000
9627	56	0.000000
10076	0	4.750000
10076	8	2.600000
10076	56	0.000000
1888	0	9233.700000
1888	8	1850.600000
1888	56	0.000000
6262	0	8312.700000
6262	8	8334.700000
6262	56	0.000000
5242	0	0.000000
5242	8	0.000000
5242	56	0.000000
3674	0	0.000000
3674	8	0.000000
3674	56	0.000000
8805	0	0.000000
8805	8	0.000000
8805	56	0.000000
4594	0	9205.350000
4594	8	0.000000
4594	56	0.000000
7533	0	0.000000
7533	8	0.000000
7533	56	0.000000
717	0	0.000000
717	8	0.000000
717	56	0.000000
7313	0	0.000000
7313	8	0.000000
7313	56	0.000000
1488	0	0.000000
1488	8	0.000000
1488	56	0.000000
1447	0	0.000000
1447	8	0.000000
1447	56	0.000000
1315	0	1383.850000
1315	8	2765.200000
1315	56	0.000000
461	0	1.650000
461	8	0.000000
461	56	0.000000
9938	0	0.000000
9938	8	0.000000
9938	56	2.000000
5669	0	1.000000
5669	8	0.000000
5669	56	0.000000
2017	0	0.000000
2017	8	0.000000
2017	56	0.000000
2837	0	0.000000
2837	8	0.000000
2837	56	0.000000
2582	0	2.600000
2582	8	5.800000
2582	56	5.350000
7174	0	2768.100000
7174	8	0.000000
7174	56	462.950000
9000	0	0.000000
9000	8	0.000000
9000	56	0.000000
2896	0	8310.950000
2896	8	0.000000
2896	56	0.000000
1142	0	461.600000
1142	8	0.000000
1142	56	0.000000
8407	0	0.000000
8407	8	0.000000
8407	56	0.000000
8916	0	0.000000
8916	8	0.000000
8916	56	0.000000
5858	0	3.550000
5858	8	0.000000
5858	56	0.000000
1659	0	9162.350000
1659	8	0.000000
1659	56	0.000000
2710	0	11.700000
2710	8	2.600000
2710	56	0.000000
4495	0	9090.900000
4495	8	9215.900000
4495	56	9214.950000
774	0	9124.500000
774	8	0.000000
774	56	0.000000
9955	0	0.000000
9955	8	0.000000
9955	56	0.000000
788	0	0.000000
788	8	0.000000
788	56	0.000000
1064	0	0.000000
1064	8	0.000000
1064	56	0.000000
8946	0	0.000000
8946	8	0.000000
