1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	0
17	0	0	1
18	0	0	1
19	11	1	1
20	11	1	0
21	10	2	0
22	9	3	0
24	9	3	0
25	11	3	0
26	10	4	0
27	11	4	0
28	10	5	0
29	10	5	0
30	9	6	0
32	8	7	0
33	7	8	0
34	7	8	0
35	7	8	0
36	6	9	0
37	6	9	0
38	6	9	0
40	6	9	0
41	6	9	0
42	5	10	0
43	5	10	0
44	5	10	0
45	5	10	0
46	5	10	0
48	5	10	0
49	5	10	0
50	6	10	0
51	6	10	0
52	6	10	0
53	5	11	0
54	4	12	0
56	3	13	0
57	2	14	0
58	2	14	0
59	2	14	0
60	2	14	0
61	2	14	0
62	2	14	0
64	2	14	0
65	2	14	0
66	2	14	0
67	2	14	0
68	2	14	0
69	2	14	0
70	2	14	0
72	2	14	0
73	2	14	0
74	2	14	0
75	2	14	0
76	2	14	0
77	2	14	0
78	2	14	0
80	2	14	0
81	2	14	0
82	2	14	0
83	2	14	0
84	2	14	0
85	2	14	0
86	2	14	0
88	2	14	0
89	2	14	0
90	2	14	0
91	2	14	0
92	2	14	0
93	2	14	0
94	2	14	0
96	2	14	0
97	2	14	0
98	2	14	0
99	2	14	0
100	2	14	0
101	2	14	0
102	2	14	0
104	2	14	0
105	2	14	0
106	2	14	0
107	2	14	0
108	1	15	0
109	1	15	0
110	1	15	0
112	1	15	0
113	1	15	0
114	1	15	0
115	1	15	0
116	1	15	0
117	1	15	0
118	1	15	0
120	1	15	0
121	1	15	0
122	1	15	0
123	1	15	0
124	1	15	0
125	1	15	0
126	1	15	0
128	1	15	0
129	1	15	0
130	1	15	0
131	1	15	0
132	1	15	0
133	1	15	0
134	1	15	0
136	1	15	0
137	1	15	0
138	1	15	0
139	1	15	0
140	1	15	0
141	1	15	0
142	1	15	0
144	1	15	0
145	1	15	0
146	1	15	0
147	1	15	0
148	1	15	0
149	1	15	0
150	1	15	0
152	1	15	0
153	1	15	0
