1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	1
13	0	0	1
14	0	0	0
16	0	0	0
17	0	0	0
18	0	0	0
19	0	0	0
20	0	0	0
21	0	0	0
22	0	0	0
24	0	0	0
25	5	1	1
26	11	2	0
27	10	3	0
28	10	3	0
29	11	3	0
30	11	3	0
32	11	3	0
33	12	4	0
34	16	4	0
35	20	6	0
36	20	7	0
37	21	7	0
38	21	7	0
40	20	8	0
41	24	8	0
42	29	8	0
43	31	8	0
44	28	11	0
45	27	12	0
46	26	13	0
48	22	17	0
49	29	17	0
50	47	19	0
51	73	26	0
52	74	30	0
53	71	34	0
54	70	36	0
56	67	39	0
57	66	40	0
58	61	45	0
59	59	47	0
60	55	51	0
61	54	52	0
62	51	55	0
64	48	58	0
65	61	59	0
66	96	60	0
67	147	67	0
68	151	76	0
69	160	80	0
70	152	88	0
72	146	94	0
73	167	100	0
74	211	105	0
75	211	118	0
76	223	129	0
77	226	143	0
78	217	153	0
80	204	166	0
81	233	173	0
82	302	180	0
83	391	195	0
84	518	215	0
85	644	237	0
86	631	265	0
88	611	290	0
89	854	321	0
90	1256	355	0
91	1634	410	0
92	2045	479	0
93	2402	561	0
94	2308	678	0
96	2226	765	0
97	2651	871	0
98	3171	994	0
99	3496	1123	0
100	3586	1286	0
101	3624	1437	0
102	3453	1614	0
104	3322	1745	0
105	3211	1885	0
106	3098	2041	0
107	3028	2183	0
108	2942	2328	0
109	2854	2453	0
110	2737	2572	0
112	2607	2702	0
113	2502	2825	0
114	2421	2946	0
115	2407	3047	0
116	2394	3162	0
117	2359	3265	0
118	2266	3368	0
120	2167	3468	0
121	2241	3587	0
122	2451	3701	0
123	2599	3800	0
124	2731	3884	0
125	2736	4015	0
126	2614	4146	0
128	2513	4248	0
129	2574	4355	0
130	2628	4477	0
131	2643	4605	0
132	2651	4743	0
133	2631	4869	0
134	2532	4976	0
136	2414	5094	0
137	2401	5200	0
138	2421	5306	0
139	2439	5423	0
140	2432	5529	0
141	2374	5661	0
