1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	0
17	0	0	1
18	0	0	0
19	0	0	0
20	0	0	0
21	0	0	0
22	0	0	0
24	0	0	0
25	0	0	0
26	0	0	1
27	0	0	0
28	0	0	0
29	0	0	0
30	0	0	0
32	0	0	0
33	0	0	0
34	0	0	0
35	8	0	1
36	8	0	0
37	7	1	0
38	7	1	0
40	7	1	0
41	7	1	0
42	7	1	0
43	7	1	0
44	7	1	0
45	5	3	0
46	4	4	0
48	4	4	0
49	6	4	0
50	8	5	0
51	8	5	0
52	8	5	0
53	8	5	0
54	8	5	0
56	8	5	0
57	8	5	0
58	7	6	0
59	7	6	0
60	7	6	0
61	7	6	0
62	7	6	0
64	7	6	0
65	12	6	0
66	14	7	0
67	14	7	0
68	13	8	0
69	12	9	0
70	11	10	0
72	9	12	0
73	11	12	0
74	12	12	0
75	11	13	0
76	11	13	0
77	11	13	0
78	10	14	0
80	10	14	0
81	8	16	0
82	9	16	0
83	9	16	0
84	9	16	0
85	9	16	0
86	8	17	0
88	8	17	0
89	7	18	0
90	7	18	0
91	8	18	0
92	8	18	0
93	8	18	0
94	8	18	0
96	8	18	0
97	8	18	0
98	7	19	0
99	6	20	0
100	6	20	0
101	8	20	0
102	8	20	0
104	8	20	0
105	7	21	0
106	7	21	0
107	6	22	0
108	5	23	0
109	5	23	0
110	5	23	0
112	5	23	0
113	4	24	0
114	3	25	0
115	3	25	0
116	2	26	0
117	2	26	0
118	2	26	0
120	2	26	0
121	2	26	0
122	3	26	0
123	3	26	0
124	3	26	0
125	3	26	0
126	3	26	0
128	3	26	0
129	3	26	0
130	3	26	0
131	3	26	0
132	3	26	0
133	3	26	0
134	3	26	0
136	3	26	0
137	3	26	0
138	3	26	0
139	3	26	0
140	3	26	0
141	2	27	0
142	2	27	0
144	2	27	0
145	2	27	0
146	2	27	0
147	2	27	0
148	3	27	0
149	3	27	0
150	3	27	0
152	3	27	0
153	3	27	0
