1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	0
17	0	0	1
18	0	0	0
19	0	0	0
20	0	0	0
21	0	0	0
22	0	0	0
24	0	0	0
25	0	0	0
26	0	0	1
27	0	0	0
28	0	0	0
29	0	0	0
30	0	0	0
32	0	0	0
33	0	0	0
34	0	0	0
35	0	0	0
36	1	0	1
37	2	0	0
38	2	0	0
40	2	0	0
41	2	1	0
42	2	1	0
43	2	1	0
44	2	1	0
45	2	1	0
46	2	1	0
48	2	1	0
49	3	1	0
50	5	2	0
51	6	2	0
52	6	2	0
53	6	2	0
54	5	3	0
56	5	3	0
57	5	3	0
58	4	4	0
59	4	4	0
60	4	4	0
61	4	4	0
62	4	4	0
64	4	4	0
65	7	4	0
66	10	5	0
67	17	6	0
68	16	8	0
69	17	9	0
70	15	11	0
72	14	12	0
73	22	14	0
74	36	14	0
75	78	15	0
76	104	19	0
77	101	24	0
78	93	32	0
80	88	37	0
81	90	38	0
82	88	47	0
83	102	51	0
84	111	56	0
85	109	63	0
86	104	68	0
88	102	71	0
89	116	74	0
90	136	82	0
91	160	90	0
92	172	99	0
93	182	107	0
94	169	121	0
96	159	131	0
97	212	139	0
98	299	145	0
99	359	158	0
100	427	172	0
101	474	190	0
102	460	205	0
104	442	223	0
105	439	238	0
106	437	255	0
107	447	275	0
108	444	296	0
109	436	320	0
110	421	337	0
112	400	358	0
113	382	382	0
114	385	398	0
115	412	416	0
116	478	436	0
117	500	454	0
118	487	470	0
120	461	498	0
121	557	523	0
122	805	546	0
123	1104	578	0
124	1381	634	0
125	1719	700	0
126	1672	782	0
128	1625	854	0
129	2216	919	0
130	2834	1023	0
131	3117	1161	0
132	3400	1295	0
133	3622	1436	0
134	3525	1568	0
136	3373	1728	0
137	3664	1902	0
138	3957	2075	0
139	4185	2246	0
140	4300	2446	0
141	4335	2631	0
142	4162	2817	0
144	3970	3010	0
145	3995	3180	0
146	4078	3360	0
147	4111	3539	0
