1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
16	0	0	1
17	0	0	1
18	10	0	1
19	11	1	0
20	9	3	0
21	9	3	0
22	9	3	0
24	9	3	0
25	10	3	0
26	10	3	0
27	12	3	0
28	14	3	0
29	14	4	0
30	14	4	0
32	14	4	0
33	23	6	0
34	38	6	0
35	53	8	0
36	53	10	0
37	54	11	0
38	50	15	0
40	47	19	0
41	60	22	0
42	74	23	0
43	71	29	0
44	73	31	0
45	69	36	0
46	68	37	0
48	64	41	0
49	64	42	0
50	73	44	0
51	88	45	0
52	92	48	0
53	92	51	0
54	84	59	0
56	78	65	0
57	77	66	0
58	78	68	0
59	72	74	0
60	71	77	0
61	69	80	0
62	67	82	0
64	64	85	0
65	64	89	0
66	74	92	0
67	129	98	0
68	178	104	0
69	168	122	0
70	162	129	0
72	157	134	0
73	248	138	0
74	313	145	0
75	325	161	0
76	358	174	0
77	400	189	0
78	388	205	0
80	373	221	0
81	429	243	0
82	553	266	0
83	802	288	0
84	1130	324	0
85	1457	386	0
86	1413	464	0
88	1352	527	0
89	1740	596	0
90	2389	687	0
91	3034	792	0
92	3422	925	0
93	3604	1069	0
94	3468	1220	0
96	3314	1377	0
97	3560	1531	0
98	3782	1730	0
99	3853	1900	0
100	3812	2098	0
101	3754	2276	0
102	3589	2449	0
104	3446	2592	0
105	3295	2765	0
106	3204	2906	0
107	3104	3047	0
108	3006	3192	0
109	2883	3350	0
110	2736	3500	0
112	2631	3605	0
113	2541	3717	0
114	2483	3811	0
115	2447	3921	0
116	2433	4010	0
117	2359	4121	0
118	2252	4235	0
120	2143	4345	0
121	2148	4432	0
122	2240	4529	0
123	2323	4617	0
124	2352	4720	0
125	2338	4825	0
126	2227	4940	0
128	2109	5061	0
129	2129	5150	0
130	2181	5254	0
131	2203	5337	0
132	2197	5428	0
133	2164	5529	0
134	2065	5634	0
136	1968	5731	0
137	1934	5826	0
138	1959	5906	0
139	1953	5998	0
140	1938	6087	0
